org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,Map,TYPE,CIK CODE,SIC CODE,NAICS CODE,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,stock_price_at_breach,return_5d_pct,return_30d_pct,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,CIK,has_executive_change,num_8k_502,days_to_first_change,has_cio_change,has_ceo_change,breach_year,has_ftc_action,ftc_settlement_amount,ftc_case_year,has_fcc_action,fcc_fine_amount,fcc_case_year,has_state_ag_action,ag_settlement_amount,num_states_involved,ag_case_year,total_regulatory_cost,has_any_regulatory_action,in_hibp,hibp_breach_name,hibp_breach_date,hibp_pwn_count,hibp_description,hibp_data_classes,hibp_date_difference_days,hibp_date_match,has_cyber_insurance_disclosure,num_10k_filings_checked
"Uber Technologies, Inc.",2017-11-21,2016-10-13,2016-11-15 00:00:00,"The Iowa Attorney General's Office reported a data breach involving Uber Technologies, Inc. on November 21, 2017. The breach, which occurred from October 13, 2016 to November 15, 2016, involved unauthorized access to user information, including names and driver’s license numbers of approximately 600,000 Uber drivers in the United States. Uber is providing a year of credit monitoring and identity theft protection services to those affected.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,279,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,404,0,1,,,,,,False,0,Small,9,3,9,9,12.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,279,9,1,3,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2017-11-21,2016-10-13,2016-11-15 00:00:00,"The Oregon Department of Justice reported a data breach involving Uber Technologies, Inc. on November 21, 2017. The breach occurred between October 13, 2016, and November 15, 2016, affecting approximately 600,000 individuals. The breach was discovered on November 14, 2016, and notification letters were sent on November 22, 2017.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,490,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,404,0,1,,,,,,False,0,Small,9,3,9,9,12.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,490,7,1,2,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2023-03-30,2023-01-23,2023-01-31 00:00:00,"The Maryland Office of the Attorney General reported on March 30, 2023, that Uber Technologies, Inc. experienced a data breach affecting 174 residents. The incident involved unauthorized access to information related to certain drivers, including names, Social Security numbers, and/or tax identification numbers, occurring between January 23 and January 31, 2023.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Tax Identification number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1429,UBER,HACK,1543151,7372,541511,uber,2,0,0,1,30.53,0.65,17.32,True,Non-FCC,False,-3.5494,12.2579,-3.5735,12.0183,True,10.81165878591627,0.01853063004142141,0.7351521380298359,8607.0,32109.0,66,0,1,35.9942,47.2378,5493825.46,20472199.18,11.2436,True,1,Small,19,0,0,1,1183.0,1,0,1,0,0,0,1,0,1,0,0,0,8,2,1429,10,1,3,1,1543151,1,13,16.0,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2015-02-26,2014-05-13,2014-09-17 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving Uber Technologies, Inc. on February 26, 2015. The breach, discovered on September 17, 2014, involved unauthorized access to a proprietary database on May 13, 2014, affecting approximately 15 New Hampshire residents. The compromised information included names and driver's license numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,90990,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,289,0,1,,,,,,False,0,Medium,0,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,0,10,3,90990,13,1,4,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2016-06-16,2014-05-13,2014-05-13 00:00:00,"The Washington Attorney General's Office reported a data breach involving Uber Technologies, Inc. on June 16, 2016. The breach, which occurred on May 13, 2014, involved unauthorized access to a database affecting 1,355 Washington residents, compromising their names and driver's license numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,9999,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,765,0,1,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,2,9999,10,1,3,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2017-11-21,2016-10-13,2016-11-15 00:00:00,"The New Hampshire Department of Justice reported a data breach involving Uber Technologies, Inc. on November 21, 2017. The breach began on October 13, 2016, and concluded no later than November 15, 2016, affecting approximately 600,000 Uber drivers in the United States, with compromised data including names and driver's license numbers. In response, Uber is providing affected individuals with 12 months of credit monitoring and identity theft protection services.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,600000,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,404,0,1,,,,,,False,0,Large,9,3,9,9,12.0,1,0,1,0,0,0,1,0,0,0,0,0,6,4,600000,10,1,2,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2023-03-31,2023-01-23,2023-01-23 00:00:00,"The Maine Office of the Attorney General reported that Genova Burns LLC experienced a data breach involving Uber Technologies, Inc. The breach occurred between January 23, 2023, and January 31, 2023, and impacted the personal data of 10 individuals, including Social Security numbers. The breach was reported on March 31, 2023, and identity theft protection services through Kroll were offered to those affected.","{
  """"Encryption Status"""": """"Unencrypted"""",
  """"Categories Affected"""": {
    """"Personal Identifiers"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Name"""", """"Social Security number"""", """"Tax Identification number""""]
    },
    """"Protected Classification Characteristics"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Commercial Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Biometric Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Internet or Network Activity"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Geolocation Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensory Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Professional or Employment-Related Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Education Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Inferences Drawn from Personal Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensitive Personal Information"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Social Security number"""", """"Tax Identification number""""]
    },
    """"Customer Records"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    }
  }
}",BSO,10,UBER,HACK,1543151,7372,541511,uber,2,0,0,1,30.53,0.65,17.32,True,Non-FCC,False,-3.5494,12.2579,-3.5735,12.0183,True,10.81165878591627,0.01853063004142141,0.7351521380298359,8607.0,32109.0,67,0,1,35.9942,47.2378,5493825.46,20472199.18,11.2436,True,1,Small,19,0,0,1,1183.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,10,7,1,2,1,1543151,1,13,16.0,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2015-02-26,2014-05-13,2014-05-13 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Uber Technologies Inc. on February 26, 2015. The breach occurred on May 13, 2014, affecting a total of 48,979 individuals, including 480 Indiana residents.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,48979,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,289,0,1,,,,,,False,0,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,48979,9,1,2,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2016-06-16,2016-06-16,2016-06-16 00:00:00,"The Maine Office of the Attorney General reported that Uber Technologies experienced a data breach reported on June 16, 2016. The breach involved unauthorized access to a proprietary database by an unaffiliated party, compromising the names and driver's license numbers of 4 residents.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,6,1,6,6,247.0,1,0,1,0,0,1,1,0,1,0,0,0,10,1,1,11,1,4,1,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2017-11-21,2016-10-01,11/1/2016,,,BSO,57000000,UBER,HACK,1543151,7372,541511,uber,2,0,0,0,,,,False,Non-FCC,False,,,,,False,,,,,,416,0,1,,,,,,False,0,Massive,7,2,7,7,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,57000000,5,0,0,0,1543151,0,0,,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
"Uber Technologies, Inc.",2024-08-23,2024-08-23,2024-08-23 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, Inc. on August 23, 2024. The breach affected 1 resident and involved the exposure of drivers' licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""DriversLicenses""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,191,UBER,HACK,1543151,7372,541511,uber,2,1,1,1,74.3,1.51,7.5,True,Non-FCC,False,-1.7735,-0.4078,-1.8189,-0.8821,True,11.93478267663473,0.02444958327311269,0.6679915209326974,10700.0,41514.0,0,1,0,52.6124,34.0236,9304781.0,5314779.75,-18.5888,True,1,Small,22,0,3,4,511.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,191,7,1,2,1,1543151,1,13,17.0,0,0,2014,1,148000000,2017.0,0,0,,0,0,0,,148000000,1,0,,,0,,,,0,0,0
